stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000289316	9606.ENSP00000479169	HIST1H2BD	HIST1H2BH	9606	0.588	0.0	0	0	0.302	0.217	0.3	0.6
9606.ENSP00000289316	9606.ENSP00000476136	HIST1H2BD	HIST1H2BJ	9606	0.63	0.0	0	0	0.291	0.312	0.3	0.308
9606.ENSP00000289316	9606.ENSP00000477527	HIST1H2BD	HIST1H2BO	9606	0.635	0.0	0	0	0.383	0.217	0.3	0.505
9606.ENSP00000289316	9606.ENSP00000482674	HIST1H2BD	HIST1H2BB	9606	0.702	0.0	0	0	0.125	0.548	0.3	0.764
9606.ENSP00000289316	9606.ENSP00000483903	HIST1H2BD	HIST1H2BN	9606	0.802	0.0	0	0	0.098	0.709	0.3	0.822
9606.ENSP00000289316	9606.ENSP00000477907	HIST1H2BD	HIST1H2BM	9606	0.85	0.0	0	0	0.321	0.709	0.3	0.249
9606.ENSP00000289316	9606.ENSP00000484261	HIST1H2BD	H2AFB1	9606	0.866	0.0	0	0	0.162	0.214	0.8	0.107
9606.ENSP00000289316	9606.ENSP00000349430	HIST1H2BD	HIST1H2BK	9606	0.88	0.0	0	0	0.768	0.312	0.3	0.787
9606.ENSP00000289316	9606.ENSP00000328484	HIST1H2BD	HIST1H2AJ	9606	0.9	0.0	0	0	0.259	0.214	0.8	0.245
9606.ENSP00000289316	9606.ENSP00000296417	HIST1H2BD	H2AFZ	9606	0.921	0.0	0	0	0.151	0.405	0.8	0.313
9606.ENSP00000289316	9606.ENSP00000341094	HIST1H2BD	HIST1H2AD	9606	0.921	0.0	0	0	0.272	0.214	0.8	0.392
9606.ENSP00000289316	9606.ENSP00000332194	HIST1H2BD	HIST2H2AC	9606	0.932	0.0	0	0	0.27	0.249	0.8	0.453
9606.ENSP00000289316	9606.ENSP00000434024	HIST1H2BD	H2AFX	9606	0.936	0.0	0	0	0.187	0.498	0.8	0.308
9606.ENSP00000289316	9606.ENSP00000367022	HIST1H2BD	HIST1H2AC	9606	0.996	0.0	0	0	0.81	0.789	0.8	0.638
9606.ENSP00000293922	9606.ENSP00000360871	PTX4	FCN1	9606	0.637	0.0	0	0	0.0	0.0	0.0	0.637
9606.ENSP00000293922	9606.ENSP00000346659	PTX4	OCA2	9606	0.644	0.0	0	0	0.0	0.0	0.0	0.644
9606.ENSP00000293922	9606.ENSP00000317257	PTX4	CPNE1	9606	0.647	0.0	0	0	0.051	0.0	0.0	0.643
9606.ENSP00000293922	9606.ENSP00000349325	PTX4	ATP10A	9606	0.652	0.0	0	0	0.0	0.0	0.0	0.652
9606.ENSP00000293922	9606.ENSP00000397172	PTX4	BLCAP	9606	0.659	0.0	0	0	0.056	0.0	0.0	0.654
9606.ENSP00000293922	9606.ENSP00000380877	PTX4	ASCC2	9606	0.683	0.0	0	0	0.054	0.0	0.0	0.679
9606.ENSP00000293922	9606.ENSP00000380559	PTX4	CRAMP1L	9606	0.773	0.0	0	0	0.0	0.0	0.0	0.773
9606.ENSP00000296417	9606.ENSP00000341094	H2AFZ	HIST1H2AD	9606	0.52	0.0	0	0	0.0	0.335	0.3	0.254
9606.ENSP00000296417	9606.ENSP00000328484	H2AFZ	HIST1H2AJ	9606	0.521	0.0	0	0	0.0	0.335	0.3	0.279
9606.ENSP00000296417	9606.ENSP00000367022	H2AFZ	HIST1H2AC	9606	0.531	0.0	0	0	0.062	0.335	0.3	0.29
9606.ENSP00000296417	9606.ENSP00000332194	H2AFZ	HIST2H2AC	9606	0.546	0.0	0	0	0.062	0.335	0.3	0.875
9606.ENSP00000296417	9606.ENSP00000484261	H2AFZ	H2AFB1	9606	0.584	0.0	0	0	0.0	0.335	0.3	0.722
9606.ENSP00000296417	9606.ENSP00000434024	H2AFZ	H2AFX	9606	0.671	0.0	0	0	0.107	0.495	0.3	0.715
9606.ENSP00000296417	9606.ENSP00000477907	H2AFZ	HIST1H2BM	9606	0.894	0.0	0	0	0.151	0.345	0.8	0.163
9606.ENSP00000296417	9606.ENSP00000366618	H2AFZ	HIST1H2BL	9606	0.907	0.0	0	0	0.151	0.345	0.8	0.265
9606.ENSP00000296417	9606.ENSP00000349430	H2AFZ	HIST1H2BK	9606	0.912	0.0	0	0	0.151	0.345	0.8	0.303
9606.ENSP00000296417	9606.ENSP00000483903	H2AFZ	HIST1H2BN	9606	0.914	0.0	0	0	0.151	0.345	0.8	0.325
9606.ENSP00000296417	9606.ENSP00000479169	H2AFZ	HIST1H2BH	9606	0.918	0.0	0	0	0.151	0.405	0.8	0.287
9606.ENSP00000296417	9606.ENSP00000477527	H2AFZ	HIST1H2BO	9606	0.925	0.0	0	0	0.151	0.345	0.8	0.405
9606.ENSP00000296417	9606.ENSP00000481622	H2AFZ	H2BFS	9606	0.925	0.0	0	0	0.151	0.405	0.8	0.349
9606.ENSP00000296417	9606.ENSP00000482674	H2AFZ	HIST1H2BB	9606	0.941	0.0	0	0	0.151	0.501	0.8	0.391
9606.ENSP00000296417	9606.ENSP00000476136	H2AFZ	HIST1H2BJ	9606	0.981	0.0	0	0	0.151	0.863	0.8	0.302
9606.ENSP00000296417	9606.ENSP00000358151	H2AFZ	HIST2H2BE	9606	0.998	0.0	0	0	0.151	0.405	0.8	0.99
9606.ENSP00000317257	9606.ENSP00000397172	CPNE1	BLCAP	9606	0.545	0.0	0	0	0.0	0.0	0.0	0.545
9606.ENSP00000317257	9606.ENSP00000349325	CPNE1	ATP10A	9606	0.643	0.0	0	0	0.0	0.0	0.0	0.643
9606.ENSP00000317257	9606.ENSP00000380559	CPNE1	CRAMP1L	9606	0.645	0.0	0	0	0.0	0.0	0.0	0.645
9606.ENSP00000317257	9606.ENSP00000380877	CPNE1	ASCC2	9606	0.652	0.0	0	0	0.0	0.0	0.0	0.652
9606.ENSP00000328484	9606.ENSP00000341094	HIST1H2AJ	HIST1H2AD	9606	0.453	0.0	0	0	0.248	0.0	0.3	0.265
9606.ENSP00000328484	9606.ENSP00000367022	HIST1H2AJ	HIST1H2AC	9606	0.857	0.0	0	0	0.065	0.8	0.3	0.0
9606.ENSP00000328484	9606.ENSP00000349430	HIST1H2AJ	HIST1H2BK	9606	0.873	0.0	0	0	0.203	0.214	0.8	0.106
9606.ENSP00000328484	9606.ENSP00000481622	HIST1H2AJ	H2BFS	9606	0.874	0.0	0	0	0.211	0.214	0.8	0.106
9606.ENSP00000328484	9606.ENSP00000358151	HIST1H2AJ	HIST2H2BE	9606	0.883	0.0	0	0	0.162	0.286	0.8	0.141
9606.ENSP00000328484	9606.ENSP00000332194	HIST1H2AJ	HIST2H2AC	9606	0.896	0.0	0	0	0.319	0.8	0.3	0.181
9606.ENSP00000328484	9606.ENSP00000482674	HIST1H2AJ	HIST1H2BB	9606	0.904	0.0	0	0	0.395	0.214	0.8	0.112
9606.ENSP00000328484	9606.ENSP00000483903	HIST1H2AJ	HIST1H2BN	9606	0.909	0.0	0	0	0.215	0.214	0.8	0.352
9606.ENSP00000328484	9606.ENSP00000479169	HIST1H2AJ	HIST1H2BH	9606	0.918	0.0	0	0	0.314	0.286	0.8	0.266
9606.ENSP00000328484	9606.ENSP00000477527	HIST1H2AJ	HIST1H2BO	9606	0.943	0.0	0	0	0.391	0.214	0.8	0.482
9606.ENSP00000328484	9606.ENSP00000366618	HIST1H2AJ	HIST1H2BL	9606	0.954	0.0	0	0	0.479	0.214	0.8	0.514
9606.ENSP00000328484	9606.ENSP00000477907	HIST1H2AJ	HIST1H2BM	9606	0.968	0.0	0	0	0.584	0.286	0.8	0.538
9606.ENSP00000328484	9606.ENSP00000476136	HIST1H2AJ	HIST1H2BJ	9606	0.979	0.0	0	0	0.251	0.836	0.8	0.251
9606.ENSP00000332194	9606.ENSP00000434024	HIST2H2AC	H2AFX	9606	0.474	0.0	0	0	0.0	0.27	0.3	0.756
9606.ENSP00000332194	9606.ENSP00000341094	HIST2H2AC	HIST1H2AD	9606	0.49	0.0	0	0	0.3	0.0	0.3	0.181
9606.ENSP00000332194	9606.ENSP00000367022	HIST2H2AC	HIST1H2AC	9606	0.876	0.0	0	0	0.096	0.82	0.3	0.292
9606.ENSP00000332194	9606.ENSP00000483903	HIST2H2AC	HIST1H2BN	9606	0.903	0.0	0	0	0.235	0.249	0.8	0.259
9606.ENSP00000332194	9606.ENSP00000477907	HIST2H2AC	HIST1H2BM	9606	0.913	0.0	0	0	0.312	0.246	0.8	0.262
9606.ENSP00000332194	9606.ENSP00000479169	HIST2H2AC	HIST1H2BH	9606	0.919	0.0	0	0	0.269	0.317	0.8	0.287
9606.ENSP00000332194	9606.ENSP00000482674	HIST2H2AC	HIST1H2BB	9606	0.92	0.0	0	0	0.316	0.249	0.8	0.318
9606.ENSP00000332194	9606.ENSP00000366618	HIST2H2AC	HIST1H2BL	9606	0.925	0.0	0	0	0.406	0.249	0.8	0.261
9606.ENSP00000332194	9606.ENSP00000476136	HIST2H2AC	HIST1H2BJ	9606	0.929	0.0	0	0	0.279	0.282	0.8	0.397
9606.ENSP00000332194	9606.ENSP00000481622	HIST2H2AC	H2BFS	9606	0.935	0.0	0	0	0.224	0.282	0.8	0.487
